"2021-04-19","4.4"
"2021-04-20","4.4"
"2021-04-21","4.4"
"2021-04-22","4.4"
"2021-04-23","4.4"
"2021-04-24","4.4"
"2021-04-25","4.4"
"2021-04-26","4.4"
"2021-04-27","4.4"
"2021-04-28","4.4"
"2021-04-29","4.4"
"2021-04-30","4.4"
"2021-05-01","4.4"
"2021-05-02","4.4"
"2021-05-03","4.4"
"2021-05-04","4.4"
"2021-05-05","4.4"
"2021-05-06","4.4"
"2021-06-29","4.4"
"2021-06-30","4.4"
"2021-07-01","4.4"
"2021-07-02","4.4"
"2021-07-03","4.4"
"2021-07-04","4.4"
"2021-07-05","4.4"
"2021-07-06","4.4"
"2021-07-07","4.4"
"2021-07-08","4.4"
"2021-07-09","4.4"
"2021-07-10","4.4"
"2021-07-11","4.4"
"2021-07-12","4.4"
"2021-07-13","4.4"
"2021-07-14","4.4"
"2021-07-15","4.4"
"2021-07-16","4.4"
"2021-07-17","4.4"
"2021-07-18","4.4"
"2021-07-19","4.4"
"2021-07-20","4.4"
"2021-07-21","4.4"
