"2021-02-06","7.26"
"2021-02-07","7.26"
"2021-02-08","7.26"
"2021-02-09","7.26"
"2021-02-10","7.26"
"2021-02-11","7.26"
"2021-02-12","7.26"
"2021-02-13","7.26"
"2021-02-14","7.26"
"2021-02-15","7.26"
"2021-02-16","7.26"
"2021-02-17","7.26"
"2021-02-18","7.26"
"2021-02-19","7.26"
"2021-02-20","7.26"
"2021-02-21","7.26"
"2021-02-22","7.26"
"2021-02-23","7.26"
"2021-02-24","7.26"
"2021-02-25","7.26"
"2021-02-26","7.26"
"2021-02-27","7.26"
"2021-02-28","7.26"
"2021-03-01","7.26"
"2021-03-02","7.26"
"2021-03-03","7.26"
"2021-03-04","7.26"
"2021-03-05","7.26"
"2021-03-06","7.26"
"2021-03-07","7.26"
"2021-03-08","7.26"
"2021-03-09","7.26"
"2021-03-10","7.26"
"2021-03-11","7.26"
"2021-03-12","7.26"
"2021-03-13","7.26"
"2021-03-14","7.26"
"2021-03-15","7.26"
"2021-03-16","7.26"
"2021-03-17","7.26"
"2021-03-18","7.26"
"2021-03-19","7.26"
"2021-03-20","7.26"
"2021-03-21","7.26"
"2021-03-22","7.26"
"2021-03-23","7.26"
"2021-03-24","7.26"
"2021-03-25","7.26"
"2021-03-26","7.26"
"2021-03-27","7.26"
"2021-03-28","7.26"
"2021-03-29","7.26"
"2021-03-30","7.26"
"2021-03-31","7.26"
"2021-04-01","7.26"
"2021-04-02","7.26"
"2021-04-03","7.26"
"2021-04-04","7.26"
"2021-04-05","7.26"
"2021-04-06","7.26"
"2021-04-07","7.26"
"2021-04-08","7.26"
"2021-04-09","7.26"
"2021-04-10","7.26"
"2021-04-11","7.26"
"2021-04-12","7.26"
"2021-04-13","7.26"
"2021-04-14","7.26"
"2021-04-15","7.26"
"2021-04-16","7.26"
"2021-04-17","7.26"
"2021-04-18","7.26"
"2021-04-19","7.26"
"2021-04-20","7.26"
"2021-04-21","7.26"
"2021-04-22","7.26"
"2021-04-23","7.26"
"2021-04-24","7.26"
"2021-04-25","7.26"
"2021-04-26","7.26"
"2021-04-27","7.26"
"2021-04-28","7.26"
"2021-04-29","7.26"
"2021-04-30","7.26"
"2021-05-01","7.26"
"2021-05-02","7.26"
"2021-05-03","7.26"
"2021-05-04","7.26"
"2021-05-05","7.26"
"2021-05-06","7.26"
"2021-05-07","7.26"
"2021-05-08","7.26"
"2021-05-09","7.26"
"2021-05-10","7.26"
"2021-05-11","7.26"
"2021-05-17","7.26"
"2021-05-18","7.26"
"2021-05-19","7.26"
"2021-05-20","7.26"
"2021-05-21","7.26"
"2021-05-22","7.26"
"2021-05-23","7.26"
"2021-05-24","7.26"
"2021-05-25","7.26"
"2021-05-26","7.26"
"2021-05-27","7.26"
"2021-05-28","7.26"
"2021-05-29","7.26"
"2021-05-30","7.26"
"2021-05-31","7.26"
"2021-06-01","7.26"
"2021-06-02","7.26"
"2021-06-03","7.26"
"2021-06-04","7.26"
"2021-06-05","7.26"
"2021-06-06","7.26"
"2021-06-07","7.26"
"2021-06-08","7.26"
"2021-06-09","7.26"
"2021-06-10","7.26"
"2021-06-11","7.26"
"2021-06-12","7.26"
"2021-06-13","7.26"
"2021-06-14","7.26"
"2021-06-15","7.26"
"2021-06-16","7.26"
"2021-06-17","7.26"
"2021-06-18","7.26"
"2021-06-19","7.26"
"2021-06-20","7.26"
"2021-06-21","7.26"
"2021-06-22","7.26"
"2021-06-23","7.26"
"2021-06-24","7.26"
"2021-06-25","7.26"
"2021-06-26","7.26"
"2021-06-27","7.26"
"2021-06-28","7.26"
"2021-06-29","7.26"
"2021-06-30","7.26"
"2021-07-01","7.26"
"2021-07-02","7.26"
"2021-07-03","7.26"
"2021-07-04","7.26"
"2021-07-05","7.26"
"2021-07-06","7.26"
"2021-07-07","7.26"
"2021-07-08","7.26"
"2021-07-09","7.26"
"2021-07-10","7.26"
"2021-07-11","7.26"
"2021-07-12","7.26"
"2021-07-13","7.26"
"2021-07-14","7.26"
"2021-07-15","7.26"
"2021-07-16","7.26"
"2021-07-17","7.26"
"2021-07-18","7.26"
"2021-07-19","7.26"
"2021-07-20","7.26"
"2021-07-21","7.26"
"2021-07-22","7.26"
"2021-07-23","7.26"
"2021-07-24","7.26"
"2021-07-25","7.26"
"2021-07-26","7.26"
"2021-07-27","7.26"
"2021-07-28","7.26"
"2021-07-29","7.26"
"2021-07-30","7.26"
"2021-07-31","7.26"
"2021-08-01","7.26"
"2021-08-02","7.26"
"2021-08-03","7.26"
"2021-08-04","7.26"
"2021-08-05","7.26"
"2021-08-06","7.26"
"2021-08-07","7.26"
"2021-08-08","7.26"
"2021-08-09","7.26"
"2021-08-10","7.26"
"2021-08-11","7.26"
"2021-08-12","7.26"
"2021-08-13","7.26"
"2021-09-21","7.26"
"2021-09-22","7.26"
"2021-09-23","7.26"
"2021-09-24","7.26"
"2021-09-25","7.26"
