"2021-02-05","100.0"
"2021-02-06","100.0"
"2021-02-07","100.0"
"2021-02-08","100.0"
"2021-02-09","100.0"
"2021-02-10","100.0"
"2021-02-11","100.0"
"2021-02-12","100.0"
"2021-02-13","100.0"
"2021-02-14","100.0"
"2021-02-15","100.0"
"2021-02-16","100.0"
"2021-02-17","100.0"
"2021-02-18","100.0"
"2021-02-19","100.0"
"2021-02-20","100.0"
"2021-02-21","100.0"
"2021-02-22","100.0"
"2021-02-23","100.0"
"2021-02-24","100.0"
"2021-02-25","100.0"
"2021-02-26","100.0"
"2021-02-27","100.0"
"2021-02-28","100.0"
"2021-03-01","100.0"
"2021-03-02","100.0"
"2021-03-03","100.0"
"2021-03-04","100.0"
"2021-03-05","100.0"
"2021-03-06","100.0"
"2021-03-07","100.0"
"2021-03-08","100.0"
"2021-03-09","100.0"
"2021-03-10","100.0"
"2021-03-11","100.0"
"2021-03-12","100.0"
"2021-03-13","100.0"
"2021-03-14","100.0"
"2021-03-15","100.0"
"2021-03-16","100.0"
"2021-03-17","100.0"
"2021-03-18","100.0"
"2021-03-19","100.0"
"2021-03-20","100.0"
"2021-03-21","100.0"
"2021-03-22","100.0"
"2021-03-23","100.0"
"2021-03-24","100.0"
"2021-03-25","100.0"
"2021-03-26","100.0"
"2021-03-27","100.0"
"2021-03-28","100.0"
"2021-03-29","100.0"
"2021-03-30","100.0"
"2021-03-31","100.0"
"2021-04-01","100.0"
"2021-04-02","100.0"
"2021-04-03","100.0"
"2021-04-04","100.0"
"2021-04-05","100.0"
"2021-04-06","100.0"
"2021-04-07","100.0"
"2021-04-08","100.0"
"2021-04-09","100.0"
"2021-04-10","100.0"
"2021-04-11","100.0"
"2021-04-12","100.0"
"2021-04-13","100.0"
"2021-04-14","100.0"
"2021-04-15","100.0"
"2021-04-16","90.91"
"2021-04-17","90.91"
"2021-04-18","90.91"
"2021-04-19","90.91"
"2021-04-20","90.91"
"2021-04-21","90.91"
"2021-04-22","90.91"
"2021-04-23","90.91"
"2021-04-24","90.91"
"2021-04-25","90.91"
"2021-04-26","90.91"
"2021-04-27","90.91"
"2021-04-28","90.91"
"2021-04-29","90.91"
"2021-04-30","90.91"
"2021-05-01","90.91"
"2021-05-02","90.91"
"2021-05-03","90.91"
"2021-05-04","90.91"
"2021-05-05","90.91"
"2021-05-06","90.91"
"2021-05-07","90.91"
"2021-05-08","90.91"
"2021-05-09","90.91"
"2021-05-10","83.33"
"2021-05-11","83.33"
"2021-05-12","84.62"
"2021-05-13","84.62"
"2021-05-14","85.71"
"2021-05-15","85.71"
"2021-05-16","85.71"
"2021-05-17","85.71"
"2021-05-18","85.71"
"2021-05-19","85.71"
"2021-05-20","85.71"
"2021-05-21","80.0"
"2021-05-22","80.0"
"2021-05-23","80.0"
"2021-05-24","80.0"
"2021-05-25","81.25"
"2021-05-26","81.25"
"2021-05-27","81.25"
"2021-05-28","81.25"
"2021-05-29","81.25"
"2021-05-30","81.25"
"2021-05-31","81.25"
"2021-06-01","81.25"
"2021-06-02","81.25"
"2021-06-03","81.25"
"2021-06-04","81.25"
"2021-06-05","81.25"
"2021-06-06","81.25"
"2021-06-07","81.25"
"2021-06-08","81.25"
"2021-06-09","81.25"
"2021-06-10","81.25"
"2021-06-11","81.25"
"2021-06-12","81.25"
"2021-06-13","81.25"
"2021-06-14","81.25"
"2021-06-15","81.25"
"2021-06-16","81.25"
"2021-06-17","81.25"
"2021-06-18","81.25"
"2021-06-19","81.25"
"2021-06-20","81.25"
"2021-06-21","81.25"
"2021-06-22","81.25"
"2021-06-23","81.25"
"2021-06-24","81.25"
"2021-06-25","81.25"
"2021-06-26","81.25"
"2021-06-27","81.25"
"2021-06-28","81.25"
"2021-06-29","81.25"
"2021-06-30","81.25"
"2021-07-01","81.25"
"2021-07-02","83.33"
"2021-07-03","83.33"
"2021-07-04","83.33"
"2021-07-05","83.33"
"2021-07-06","83.33"
"2021-07-07","83.33"
"2021-07-08","83.33"
"2021-07-09","83.33"
"2021-07-10","83.33"
"2021-07-11","83.33"
"2021-07-12","83.33"
"2021-07-13","83.33"
"2021-07-14","83.33"
"2021-07-15","83.33"
"2021-07-16","83.33"
"2021-07-17","83.33"
"2021-07-18","83.33"
"2021-07-19","83.33"
"2021-07-20","83.33"
"2021-07-21","83.33"
"2021-07-22","83.33"
"2021-07-23","83.33"
"2021-07-24","83.33"
"2021-07-25","83.33"
"2021-07-26","83.33"
"2021-07-27","83.33"
"2021-07-28","83.33"
"2021-07-29","83.33"
"2021-07-30","83.33"
"2021-07-31","83.33"
"2021-08-01","83.33"
"2021-08-02","83.33"
"2021-08-03","83.33"
"2021-08-04","83.33"
"2021-08-05","83.33"
"2021-08-06","83.33"
"2021-08-07","83.33"
"2021-08-08","83.33"
"2021-08-09","83.33"
"2021-08-10","83.33"
"2021-08-11","83.33"
"2021-08-12","83.33"
"2021-08-13","83.33"
"2021-08-14","83.33"
"2021-08-15","83.33"
"2021-08-16","83.33"
"2021-08-17","83.33"
"2021-08-18","83.33"
"2021-08-19","83.33"
"2021-08-20","83.33"
"2021-08-21","83.33"
"2021-08-22","83.33"
"2021-08-23","83.33"
"2021-08-24","83.33"
"2021-08-25","83.33"
"2021-08-26","83.33"
"2021-08-27","83.33"
"2021-08-28","83.33"
"2021-08-29","83.33"
"2021-08-30","83.33"
"2021-08-31","83.33"
"2021-09-01","83.33"
"2021-09-02","83.33"
"2021-09-03","83.33"
"2021-09-04","83.33"
"2021-09-05","83.33"
"2021-09-06","83.33"
"2021-09-07","83.33"
"2021-09-08","83.33"
"2021-09-09","83.33"
"2021-09-10","83.33"
"2021-09-11","83.33"
"2021-09-12","83.33"
"2021-09-13","83.33"
"2021-09-14","83.33"
"2021-09-15","83.33"
"2021-09-16","83.33"
"2021-09-17","83.33"
"2021-09-18","83.33"
"2021-09-19","83.33"
"2021-09-20","83.33"
"2021-09-21","83.33"
"2021-09-22","83.33"
"2021-09-23","83.33"
"2021-09-24","83.33"
"2021-09-25","83.33"
"2021-09-26","83.33"
"2021-09-27","83.33"
"2021-09-28","83.33"
"2021-09-29","83.33"
"2021-09-30","83.33"
"2021-10-01","83.33"
"2021-10-02","83.33"
"2021-10-03","83.33"
"2021-10-04","83.33"
"2021-10-05","83.33"
"2021-10-06","83.33"
"2021-10-07","83.33"
"2021-10-08","83.33"
"2021-10-09","83.33"
"2021-10-10","83.33"
"2021-10-11","83.33"
"2021-10-12","83.33"
"2021-10-13","83.33"
"2021-10-14","83.33"
"2021-10-15","83.33"
"2021-10-16","83.33"
"2021-10-17","83.33"
"2021-10-18","83.33"
"2021-10-19","83.33"
"2021-10-20","83.33"
"2021-10-21","83.33"
"2021-10-22","83.33"
"2021-10-23","83.33"
"2021-10-24","83.33"
"2021-10-25","83.33"
"2021-10-26","83.33"
"2021-10-27","83.33"
"2021-10-28","83.33"
"2021-10-29","83.33"
"2021-10-30","83.33"
"2021-10-31","83.33"
"2021-11-01","83.33"
"2021-11-02","83.33"
"2021-11-03","83.33"
"2021-11-04","83.33"
"2021-11-05","83.33"
"2021-11-06","83.33"
"2021-11-07","83.33"
"2021-11-08","83.33"
"2021-11-09","83.33"
"2021-11-10","83.33"
"2021-11-11","83.33"
"2021-11-12","83.33"
"2021-11-13","83.33"
"2021-11-14","83.33"
"2021-11-15","83.33"
"2021-11-16","83.33"
"2021-11-17","83.33"
"2021-11-18","83.33"
"2021-11-19","83.33"
"2021-11-20","83.33"
"2021-11-21","83.33"
"2021-11-22","83.33"
"2021-11-23","83.33"
"2021-11-24","83.33"
"2021-11-25","83.33"
"2021-11-26","83.33"
"2021-11-27","83.33"
"2021-11-28","83.33"
"2021-11-29","83.33"
"2021-11-30","83.33"
"2021-12-01","83.33"
"2021-12-02","83.33"
"2021-12-03","83.33"
"2021-12-04","83.33"
"2021-12-05","83.33"
"2021-12-06","83.33"
"2021-12-07","83.33"
"2021-12-08","83.33"
"2021-12-09","83.33"
"2021-12-10","83.33"
"2021-12-11","83.33"
"2021-12-12","83.33"
"2021-12-13","83.33"
"2021-12-14","83.33"
"2021-12-15","84.21"
"2021-12-16","84.21"
"2021-12-17","84.21"
"2021-12-18","84.21"
"2021-12-19","84.21"
"2021-12-20","84.21"
"2021-12-21","84.21"
"2021-12-22","84.21"
"2021-12-23","84.21"
"2021-12-24","84.21"
"2021-12-25","84.21"
"2021-12-26","84.21"
"2021-12-27","84.21"
"2021-12-28","84.21"
"2021-12-29","84.21"
"2021-12-30","84.21"
"2021-12-31","84.21"
