"2021-08-31","9.34"
"2021-09-01","9.34"
"2021-09-02","9.34"
"2021-09-03","9.34"
"2021-09-04","9.34"
"2021-09-05","9.34"
"2021-09-06","9.34"
"2021-09-07","9.34"
"2021-09-08","9.34"
"2021-09-09","9.34"
"2021-09-10","9.34"
"2021-09-11","9.34"
"2021-09-12","9.34"
"2021-09-13","9.34"
"2021-09-14","9.34"
"2021-09-15","9.34"
"2021-09-16","9.34"
"2021-09-17","9.34"
"2021-09-18","9.34"
"2021-09-19","9.34"
"2021-09-20","9.34"
"2021-09-21","9.34"
"2021-09-22","9.34"
"2021-09-23","9.34"
"2021-09-24","9.34"
"2021-09-25","9.34"
"2021-09-26","9.34"
"2021-09-27","9.34"
"2021-09-28","9.34"
"2021-09-29","9.34"
"2021-09-30","9.34"
"2021-10-01","9.34"
"2021-10-02","9.34"
"2021-10-03","9.34"
"2021-10-04","9.34"
"2021-10-05","9.34"
"2021-10-06","9.34"
"2021-10-07","9.34"
"2021-10-08","9.34"
"2021-10-09","9.34"
"2021-10-10","9.34"
"2021-10-11","9.34"
"2021-10-12","9.34"
"2021-10-13","9.34"
"2021-10-14","9.34"
"2021-10-15","9.34"
"2021-10-16","9.34"
"2021-10-17","9.34"
"2021-10-18","9.34"
"2021-10-19","9.34"
"2021-10-20","9.34"
"2021-10-21","9.34"
"2021-10-22","9.34"
"2021-10-23","9.34"
"2021-10-24","9.34"
"2021-10-25","9.34"
"2021-10-26","9.34"
"2021-10-27","9.34"
"2021-10-28","9.34"
